index_x,conversation_num,gini_coefficient_num_words,gini_coefficient_num_chars,average_num_words,stdev_num_words,min_num_words,max_num_words,average_num_chars,stdev_num_chars,min_num_chars,max_num_chars,average_num_messages,stdev_num_messages,min_num_messages,max_num_messages,average_positive_sentiment,stdev_positive_sentiment,min_positive_sentiment,max_positive_sentiment,average_negative_sentiment,stdev_negative_sentiment,min_negative_sentiment,max_negative_sentiment,average_neutral_sentiment,stdev_neutral_sentiment,min_neutral_sentiment,max_neutral_sentiment,index_y,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,timestamp
1439,5SWJCy4fnKtYwkSBi,0.4808510638297872,0.45781990521327015,18.8,18.669761648183943,2,55,84.4,79.01544152885562,12,237,5.0,5.019960159204453,2,15,1.6402,1.362896386377189,0.0,4.034,0.23120000000000002,0.28973049546086793,0.0,0.675,3.1286,3.673007193023177,0.0,10.291,1439,2,Low,Mixed,High,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],577.0,182.0,3.17032967032967,2021-05-26T17:19:52.520Z
1446,KvCssacg6XeadDmpv,0.19607843137254902,0.20964360587002095,11.333333333333334,4.496912521077347,5,15,53.0,20.607442021431645,26,76,2.3333333333333335,0.9428090415820634,1,3,0.2816666666666667,0.21215141343442007,0.0,0.512,0.0,0.0,0.0,0.0,2.0516666666666663,1.0011700932187075,0.667,3.0,1446,2,Low,High,High,High,Low,4,Easy [Corresponds to 'Hard' in PNAS],546.0,181.0,3.016574585635359,2021-05-26T17:24:19.226Z
1452,Aifx3qs7Nc9AFHb43,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1452,2,Mixed,High,Low,Mixed,High,3,Easy [Corresponds to 'Hard' in PNAS],581.0,119.0,4.882352941176471,NULL_TIME
1453,PvAiZvJQWY3yt9Ksc,0.3904761904761905,0.3845060412224591,70.0,51.633322573702344,17,140,312.6666666666667,225.98574192978538,76,617,10.333333333333334,3.2998316455372216,6,14,4.191666666666666,0.8522856850193418,3.036,5.066,0.21233333333333335,0.1929876219404297,0.0,0.467,5.929333333333333,2.491426008444874,2.964,9.06,1453,2,Mixed,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,349.0,1.7936962750716332,2021-05-26T17:06:42.868Z
1465,taxnYzkCoAHEEcB6i,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1465,2,Mixed,High,Mixed,High,High,3,Easy [Corresponds to 'Hard' in PNAS],533.0,195.0,2.7333333333333334,NULL_TIME
1466,aNCBzgKaQSuy2kQTc,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1466,2,High,High,Mixed,High,High,3,Easy [Corresponds to 'Hard' in PNAS],672.0,143.0,4.699300699300699,NULL_TIME
1467,wbvzHu7BzNGQN7NLG,0.27285513361462727,0.29733333333333334,79.0,43.36665385600631,18,115,333.3333333333333,188.81089893212086,75,521,15.666666666666666,6.182412330330469,7,21,3.489333333333333,0.5941135319860075,2.77,4.225,0.977,1.381686650438514,0.0,2.931,10.866999999999999,5.743828223986741,2.775,15.527000000000001,1467,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],586.0,537.0,1.091247672253259,2021-05-26T17:11:49.873Z
1496,dn9fQTk5pMf75HRMc,0.3,0.34210526315789475,2.5,1.5,1,4,9.5,6.5,3,16,1.0,0.0,1,1,0.246,0.246,0.0,0.492,0.0,0.0,0.0,0.0,0.754,0.246,0.508,1.0,1496,2,Low,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],571.0,305.0,1.872131147540984,NULL_TIME
1497,riJKFjCc6jySe66JY,0.3028169014084507,0.31756756756756754,35.5,21.5,14,57,148.0,94.0,54,242,5.0,0.0,5,5,1.4914999999999998,0.7444999999999998,0.747,2.2359999999999998,0.46249999999999997,0.22549999999999998,0.237,0.688,3.0460000000000003,0.97,2.076,4.016,1497,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],544.0,358.0,1.5195530726256985,2021-05-26T17:16:40.341Z
1505,DabxhKjxRZtXY9xDJ,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1505,2,Mixed,Mixed,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],489.0,71.0,6.887323943661972,NULL_TIME
1506,yssz7YkZbLXDieMpr,0.4,0.4375,5.0,4.0,1,9,24.0,21.0,3,45,1.5,0.5,1,2,0.0,0.0,0.0,0.0,0.1775,0.1775,0.0,0.355,1.3225,0.3225,1.0,1.645,1506,2,Low,Low,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],607.0,122.0,4.975409836065574,2021-05-26T17:17:38.936Z
1508,jmJSAmHBtcQjLDNZy,0.28846153846153844,0.28076923076923077,3.25,1.7853571071357126,1,5,16.25,8.46684711093805,3,25,1.0,0.0,1,1,0.18425,0.3191303612945656,0.0,0.737,0.08225,0.14246117892254018,0.0,0.329,0.7335,0.3030350639777516,0.263,1.0,1508,2,Mixed,Mixed,Low,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],499.0,106.0,4.7075471698113205,2021-05-26T17:24:49.713Z
1511,eNciBHDvJPYjd5nAZ,0.3581081081081081,0.36377245508982037,9.25,6.139014578904337,3,18,41.75,28.411045387313717,14,82,3.5,1.8027756377319946,1,6,0.85975,0.3491306166751922,0.483,1.3639999999999999,0.1955,0.2204274256983464,0.0,0.535,2.4450000000000003,1.5663187734302364,0.517,4.873,1511,2,High,High,Mixed,Mixed,Mixed,4,Easy [Corresponds to 'Hard' in PNAS],588.0,172.0,3.4186046511627906,2021-05-26T17:36:50.194Z
1515,uYFp9oHAXzTboGFLX,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1515,3,High,High,Mixed,High,High,3,Easy [Corresponds to 'Hard' in PNAS],542.0,56.0,9.678571428571429,NULL_TIME
1516,BKLTsNPmgRDgwcHae,0.15,0.1689059500959693,40.0,12.083045973594572,23,50,173.66666666666666,55.26501806950055,99,231,8.0,2.160246899469287,6,11,1.6183333333333332,0.12201183913411387,1.457,1.752,0.7636666666666666,0.15668723269267631,0.565,0.948,5.617999999999999,2.2447552205084635,3.683,8.765,1516,3,High,Mixed,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],612.0,362.0,1.6906077348066295,2021-05-27T17:13:27.044Z
1536,Co6rarS36shw62JkG,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1536,3,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],621.0,131.0,4.740458015267175,NULL_TIME
1537,9aAfSrPtkoc57nipD,0.25,0.22535211267605634,16.0,8.0,8,24,71.0,32.0,39,103,3.5,0.5,3,4,1.567,0.1359999999999999,1.431,1.7029999999999998,0.2915,0.2915,0.0,0.583,1.6415000000000002,0.34450000000000014,1.297,1.9860000000000002,1537,3,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],670.0,165.0,4.0606060606060606,2021-05-27T17:48:49.065Z
1540,PtEYuWbRAh9pesiQr,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1540,3,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],550.0,60.0,9.166666666666666,NULL_TIME
1541,quivrLHY76KBHEKWj,0.10606060606060606,0.0783132530120482,16.5,3.5,13,20,83.0,13.0,70,96,4.5,0.5,4,5,2.1005000000000003,1.1445,0.956,3.245,0.209,0.209,0.0,0.418,2.191,0.43599999999999994,1.755,2.627,1541,3,Mixed,Mixed,Mixed,High,High,2,Easy [Corresponds to 'Hard' in PNAS],611.0,203.0,3.0098522167487687,2021-05-27T17:18:22.333Z
1545,6mPWpLhKiNonKffF5,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1545,3,High,Mixed,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],433.0,193.0,2.243523316062176,NULL_TIME
1546,nh65Nw2HkBzGjczs9,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1546,3,High,High,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],649.0,279.0,2.326164874551971,NULL_TIME
1547,dLKShdhEnmYEbFbGo,0.4264705882352941,0.3938356164383562,4.25,3.491060010942235,1,10,18.25,13.273563952458284,4,39,2.0,1.224744871391589,1,4,1.2647499999999998,0.41041404398485193,0.744,1.767,0.12075,0.2091451350139419,0.0,0.483,0.6145,0.6748886945267345,0.0,1.75,1547,3,High,Low,Mixed,Mixed,Low,8,Easy [Corresponds to 'Hard' in PNAS],493.0,65.0,7.584615384615384,2021-05-27T17:13:39.878Z
1550,kYPogZquFyHXN4tTC,0.48148148148148145,0.5166666666666667,6.0,5.715476066494082,1,14,26.666666666666668,27.35365098523819,3,65,1.3333333333333333,0.4714045207910317,1,2,0.19733333333333333,0.2790714763082907,0.0,0.592,0.0,0.0,0.0,0.0,1.136,0.657007356630553,0.408,2.0,1550,3,High,Low,Mixed,High,Low,4,Easy [Corresponds to 'Hard' in PNAS],521.0,119.0,4.378151260504202,NULL_TIME
1551,qNAaSfjxEXDsT7QvM,0.23780487804878048,0.2361111111111111,10.25,4.493050188902857,4,15,45.0,19.710403344427025,17,65,3.5,1.118033988749895,2,5,1.55225,0.6201630330001942,0.492,2.0,0.09025,0.15631758538309118,0.0,0.361,1.8575000000000002,0.5380360118059013,1.256,2.666,1551,3,High,Mixed,Low,Low,Low,4,Easy [Corresponds to 'Hard' in PNAS],543.0,222.0,2.445945945945946,2021-05-27T17:40:33.518Z
1558,J4H6vNup9DeMsZbG9,0.375,0.40625,4.0,3.0,1,7,16.0,13.0,3,29,1.0,0.0,1,1,0.2285,0.2285,0.0,0.457,0.0,0.0,0.0,0.0,0.7715000000000001,0.22849999999999998,0.543,1.0,1558,3,High,Low,High,Low,Low,3,Easy [Corresponds to 'Hard' in PNAS],500.0,455.0,1.098901098901099,NULL_TIME
1559,hmoBuZDfbRJm4ZSHn,0.18732394366197183,0.2148969889064976,56.8,19.051509126575773,32,84,252.4,97.10530366565978,138,398,10.6,4.223742416388575,6,17,1.5588,0.6671783569631136,0.344,2.175,1.1019999999999999,0.4987007118503041,0.5489999999999999,1.999,7.739400000000001,3.808063686442232,3.309,12.826,1559,3,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],641.0,212.0,3.0235849056603774,2021-05-27T17:12:40.899Z
1585,CWcuXcsBcQgogF5JF,0.42105263157894735,0.4468864468864469,6.333333333333333,4.988876515698588,1,13,30.333333333333332,25.30261295246446,3,64,1.3333333333333333,0.4714045207910317,1,2,0.32666666666666666,0.27378012264508095,0.0,0.67,0.073,0.10323759005323595,0.0,0.219,0.9336666666666668,0.46816687433245663,0.33,1.471,1585,3,High,Mixed,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],670.0,69.0,9.710144927536232,NULL_TIME
1586,J9p4be7t9Kw3jhBj4,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1586,3,High,High,Low,Mixed,Low,7,Easy [Corresponds to 'Hard' in PNAS],626.0,95.0,6.589473684210526,NULL_TIME
1587,K8uRxssoWEFgcXb5j,0.5,0.5200348432055749,13.5,13.388427838995884,2,36,71.75,75.12448003147843,9,199,3.5,2.0615528128088303,1,6,0.5445,0.5966512800623158,0.0,1.434,0.11775000000000001,0.13644847928797155,0.0,0.333,2.838,1.9521456144458078,0.256,5.0,1587,3,High,Mixed,Low,High,High,7,Easy [Corresponds to 'Hard' in PNAS],400.0,219.0,1.82648401826484,2021-05-27T17:13:05.938Z
1596,yGH3XG5AMfQgwGKLz,0.3673469387755102,0.36839687643546165,20.0,17.427400429045225,9,62,88.85714285714286,80.07037720731961,43,283,4.428571428571429,3.5799897388976194,2,13,1.2884285714285715,0.7876066562047067,0.0,2.182,0.1242857142857143,0.20407961631656987,0.0,0.538,3.0157142857142856,3.0160953809418523,0.769,10.279,1596,3,High,Mixed,Low,High,High,7,Easy [Corresponds to 'Hard' in PNAS],521.0,349.0,1.492836676217765,2021-05-27T17:16:26.070Z
1614,eAqch9L5ubwqGnLEo,0.2230769230769231,0.24299065420560748,10.4,4.498888751680797,2,15,42.8,19.487431847218865,9,64,2.4,0.8,1,3,0.2844,0.24140969326023343,0.0,0.583,0.2508,0.31399770699799706,0.0,0.73,1.8648000000000002,0.576380221728678,1.0,2.536,1614,3,High,High,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],583.0,266.0,2.191729323308271,2021-05-27T17:16:43.168Z
1620,368xWATFH8oapfSjc,0.3333333333333333,0.31521739130434784,6.0,3.6742346141747673,2,11,28.75,16.97608612136496,9,48,1.5,0.5,1,2,0.1525,0.2641377481542538,0.0,0.61,0.0,0.0,0.0,0.0,1.3475000000000001,0.4089850241757026,1.0,2.0,1620,3,High,High,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],483.0,119.0,4.0588235294117645,2021-05-27T17:21:05.680Z
1622,jdzacFc9NwymuTB6C,0.25,0.375,2.25,1.0897247358851685,1,4,12.0,9.0,3,27,1.25,0.4330127018922193,1,2,0.3685,0.6382607225891312,0.0,1.474,0.0,0.0,0.0,0.0,0.8815,0.20524802069691195,0.526,1.0,1622,3,High,High,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],528.0,92.0,5.739130434782608,NULL_TIME
1623,BEbdsuDaJHYY3jEtv,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1623,3,High,Mixed,Low,High,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,62.0,9.516129032258064,NULL_TIME
1624,hAnsKEXXEc3bY74A2,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1624,3,High,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],533.0,108.0,4.935185185185185,NULL_TIME
1625,36cgEJcDuQx7H6JD4,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1625,3,High,High,Mixed,Mixed,Low,3,Easy [Corresponds to 'Hard' in PNAS],496.0,38.0,13.052631578947368,NULL_TIME
1626,y3Svn8qCEQLoZ7jdN,0.26666666666666666,0.21686746987951808,6.666666666666667,3.299831645537222,3,11,27.666666666666668,12.283683848458853,18,45,1.6666666666666667,0.4714045207910317,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.4714045207910317,1.0,2.0,1626,3,High,Low,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],510.0,239.0,2.133891213389121,2021-05-27T17:15:54.844Z
1630,NPptiqnf5AbznGRo3,0.21052631578947367,0.21850079744816586,31.666666666666668,12.814921857827391,14,44,139.33333333333334,59.73459820089378,56,193,6.333333333333333,0.4714045207910317,6,7,1.0496666666666667,0.9232573975995114,0.0,2.247,0.08466666666666667,0.11973674828092204,0.0,0.254,5.198999999999999,0.6169284129189276,4.499,6.0,1630,3,Mixed,Mixed,High,High,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],588.0,375.0,1.568,2021-05-27T17:17:03.339Z
1646,7gCM9YzaYCu2uDSFe,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1646,3,Low,Low,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],370.0,160.0,2.3125,NULL_TIME
1647,kBGEZDGLgKDCPa3JJ,0.1263823064770932,0.13469542186908814,70.33333333333333,17.987650084309387,45,85,293.6666666666667,83.91000470080364,175,353,15.0,3.265986323710904,11,19,5.315333333333334,1.2773024526538557,3.835,6.952,0.551,0.41292210726318185,0.0,0.994,9.133666666666665,2.188168386776687,6.171,11.389,1647,3,High,High,High,Mixed,Low,3,Easy [Corresponds to 'Hard' in PNAS],540.0,408.0,1.3235294117647058,2021-05-27T17:10:25.678Z
1664,vXQRgxmx4wJfTMed4,0.2706185567010309,0.28378378378378377,24.25,13.645054048995188,1,34,111.0,63.933559262722106,3,160,4.0,1.8708286933869707,1,6,0.4995,0.4367851302414037,0.0,1.183,0.36024999999999996,0.36261713624703396,0.0,0.7789999999999999,3.14025,1.2577071151504233,1.0,4.052,1664,3,Mixed,Mixed,Mixed,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],502.0,291.0,1.725085910652921,2021-05-27T17:11:52.749Z
1679,RMYHuDs3s9Dj6se9g,0.25,0.34615384615384615,1.5,0.8660254037844386,1,3,6.5,4.5,3,14,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1679,3,Mixed,High,Mixed,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],588.0,278.0,2.115107913669065,NULL_TIME
1680,gKFoNYGr9gbLXzNr2,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1680,3,High,High,Mixed,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],547.0,96.0,5.697916666666667,NULL_TIME
1681,qafi7vNCC8QnndMpC,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1681,3,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],513.0,56.0,9.160714285714286,NULL_TIME
1682,YYQ6sAugqL5jXjw8G,0.3333333333333333,0.3695652173913043,3.0,2.0,1,5,11.5,8.5,3,20,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1682,3,High,Low,Low,Mixed,Low,7,Easy [Corresponds to 'Hard' in PNAS],483.0,108.0,4.472222222222222,2021-05-28T17:16:22.229Z
1683,2cPr4wGMXMutRdvbd,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1683,3,High,Low,Low,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],540.0,144.0,3.75,NULL_TIME
1684,dt8dSgQXPzqPH7eDv,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1684,3,High,High,High,High,High,6,Easy [Corresponds to 'Hard' in PNAS],567.0,82.0,6.914634146341464,NULL_TIME
1685,9DGa9vqtceySFd5c3,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1685,3,High,Mixed,Low,Mixed,High,4,Easy [Corresponds to 'Hard' in PNAS],548.0,71.0,7.71830985915493,NULL_TIME
1686,zRx7pqdbWDwduoYuM,0.20634920634920634,0.2391304347826087,14.0,5.715476066494082,9,22,61.333333333333336,28.110891523077353,34,100,2.6666666666666665,0.9428090415820634,2,4,0.8730000000000001,1.040928751964642,0.0,2.3360000000000003,0.04666666666666667,0.06599663291074445,0.0,0.14,1.7469999999999999,0.08278083514115245,1.664,1.8599999999999999,1686,3,High,High,High,High,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],540.0,205.0,2.6341463414634148,2021-05-28T17:09:52.539Z
1689,cRbmMdZ5NAY3BCqwD,0.0,0.25,1.0,0.0,1,1,6.0,3.0,3,9,1.0,0.0,1,1,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1689,3,High,High,High,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],569.0,176.0,3.2329545454545454,NULL_TIME
1690,DMTqbwRoiuDTxuaXG,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1690,3,Mixed,Low,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],651.0,380.0,1.7131578947368422,NULL_TIME
1691,PLf5xuWMbP3k4zGN7,0.4,0.4166666666666667,5.0,4.0,1,9,18.0,15.0,3,33,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1691,3,Low,Low,Low,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],626.0,288.0,2.173611111111111,NULL_TIME
1692,WdfZv898WEtfavBGZ,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1692,3,Low,Low,Low,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],626.0,167.0,3.748502994011976,NULL_TIME
1693,NdYPC2xA5jGEjpMeS,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1693,3,High,Low,Low,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],603.0,200.0,3.015,NULL_TIME
1694,phGkoqf9PZXoXEiHm,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1694,3,High,High,High,Low,Low,1,Easy [Corresponds to 'Hard' in PNAS],385.0,129.0,2.984496124031008,NULL_TIME
1695,rEvt5aWXGwbJZhh96,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1695,3,High,Mixed,Low,High,High,7,Easy [Corresponds to 'Hard' in PNAS],503.0,157.0,3.203821656050956,NULL_TIME
1696,SDuBkpDhB55N5Q3Kq,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1696,3,High,Low,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],672.0,209.0,3.215311004784689,NULL_TIME
1697,p2EZjmCiZy8HS9rx4,0.25,0.3235294117647059,2.0,1.0,1,3,8.5,5.5,3,14,1.0,0.0,1,1,0.296,0.296,0.0,0.592,0.0,0.0,0.0,0.0,0.704,0.296,0.408,1.0,1697,3,Low,Low,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],627.0,99.0,6.333333333333333,2021-06-01T17:17:03.400Z
1698,Q9p3kKEduSEXiLpPd,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1698,3,High,Low,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],510.0,305.0,1.6721311475409837,NULL_TIME
1699,PNK9zzqBZsywKbSSu,0.2571428571428571,0.2016949152542373,35.0,18.0,17,53,147.5,59.5,88,207,4.0,2.0,2,6,0.28400000000000003,0.28400000000000003,0.0,0.5680000000000001,0.0,0.0,0.0,0.0,3.716,2.2840000000000003,1.432,6.0,1699,3,Low,High,Low,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],628.0,284.0,2.211267605633803,2021-06-01T17:12:05.504Z
1704,irCzGEuxwSi97WBxg,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1704,3,High,High,Low,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],569.0,384.0,1.4817708333333333,NULL_TIME
1705,j6arEgDFsY9rfbYKS,0.06069364161849711,0.08174386920980926,86.5,10.5,76,97,367.0,60.0,307,427,14.5,0.5,14,15,4.201499999999999,0.36949999999999994,3.832,4.571,0.28,0.28,0.0,0.56,10.0185,0.41049999999999986,9.608,10.429,1705,3,Low,Mixed,Low,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],651.0,463.0,1.406047516198704,2021-06-01T17:31:58.317Z
1722,4rZk2cDjiYga95EmX,0.23076923076923078,0.2468354430379747,26.0,12.0,14,38,118.5,58.5,60,177,3.5,0.5,3,4,1.275,0.14200000000000002,1.133,1.417,0.041,0.041,0.0,0.082,2.184,0.6010000000000001,1.583,2.785,1722,4,High,High,Low,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],576.0,363.0,1.5867768595041325,2021-06-02T17:20:50.627Z
1726,3BgqCCXXBhiJLxPLd,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1726,4,High,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],641.0,136.0,4.713235294117647,NULL_TIME
1727,HDqD4y6tzX9X4zFLb,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1727,4,High,High,High,Low,Low,1,Easy [Corresponds to 'Hard' in PNAS],484.0,65.0,7.446153846153846,NULL_TIME
1728,nuKXDttmCkdiHeSGy,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1728,4,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],351.0,66.0,5.318181818181818,NULL_TIME
1729,28coGosspMQZSSsKK,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1729,4,Mixed,Low,Mixed,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],523.0,95.0,5.505263157894737,NULL_TIME
